"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
6,14.6,0.85,2.3,40.4,0.305,38,188,1.00952,3.11,1.33,12.7,"1",7,"0"
3,7.1,0.23,0.47,62.2,0.043,53,295,0.9953,3.27,1.94,11.4,"0",7,"1"
4,8.2,0.34,1,2.5,0.051,126,210,0.99314,3.15,0.72,5.6,"1",7,"1"
6,7.4,0.73,1.63,36.3,0.044,48,104,1.0391,3.3,0.58,11.1,"0",8,"2"
4,5.2,0.17,0.27,2,0.305,11,68,1.02735,2.32,0.43,9,"1",6,"1"
2,7.1,0.25,0.45,8.5,0.051,33,135,0.9906,3.23,0.68,11.1,"-2",7,"1"
5,5.5,0.16,0.31,1.2,0.026,299,38,0.9898,3.22,0.88,12.45,"1",6,"2"
4,5.5,0.21,0.36,14.2,0.046,54,133,1.04299,2.71,0.48,8.8,"1",7,"3"
6,6.1,1.9,0.15,9.8,0.376,47,125,1.02021,3.36,0.47,11.6,"2",7,"2"
3,0.4,0.16,0.86,11.6,0.05,37,125,0.97631,3.23,0.49,7.6,"-1",9,"3"
5,6.3,0.22,0.37,70.6,0.321,41,328,0.99296,3.17,0.46,11.2,"1",7,"2"
2,7.6,0.16,0.26,7.1,0.054,41,315,0.9966,2.69,0.56,10.1,"-1",8,"2"
3,9.6,0.31,0.24,6.85,0.057,13,85,0.9942,3.66,0.48,19.5,"1",7,"0"
0,13.9,0.39,1.58,10.9,0.037,45,384,0.99174,3.23,0.43,10.5,"0",7,"0"
2,6.2,0.27,0.44,50.1,0.064,29,465,0.99565,4.47,0.54,2.7,"-1",7,"1"
3,6.6,0.25,2.83,24.75,0.041,40,294,0.99018,3.03,0.65,12.4,"-1",9,"1"
5,5.8,0.96,0.07,65.6,0.031,52,77,0.90101,4.72,2.14,11.1,"0",6,"3"
4,9.4,0.58,1,11.8,0.463,364,274,0.98,2.55,0.63,9.6,"1",8,"2"
5,6.3,0.25,0.24,20.7,0.302,47,277,0.99705,3.43,0.35,19.6,"1",7,"2"
2,6.5,0.47,0.24,2,0.087,172,202,0.99708,4.17,1.64,9.4,"-2",8,"0"
3,7.7,0.23,0.31,10.7,0.038,59,186,0.9969,2.05,0.08,13.6,"-1",8,"0"
5,7.6,0.3,0.29,14.4,0.271,95,98,1.02478,2.45,0.66,7.9,"1",8,"3"
0,9.6,0.11,0.23,3.4,0.691,98,92,1.04974,3.3,0.65,15.4,"1",10,"0"
4,6.6,0.23,0.71,3.9,0.045,187,509,0.98407,2.63,0.36,11.3,"-1",7,"1"
5,7.1,1.59,2.42,26.6,0.03,25,126,0.94721,3.22,0.37,12.1,"0",8,"4"
6,6.1,0.34,0.28,67.6,0.024,186,105,1.02436,2.62,0.67,6.7,"1",7,"3"
3,7.5,1.49,0.32,10.7,0.032,42,127,0.99182,3.31,0.19,14.6,"-1",8,"0"
0,12.4,1.49,0.48,5.8,0.1,8,120,0.97818,3.34,0.66,16.2,"1",7,"0"
4,6.1,0.17,0.21,28.6,0.09,44,161,1.02464,3,1.7,21.6,"1",6,"1"
0,9.2,0.23,0.36,8.4,0.042,42,196,1.02319,3.34,1.41,17.1,"-1",7,"0"
0,6.6,0.31,0.28,14.8,0.579,36,144,1.00413,2.05,1.86,10,"0",7,"0"
4,5.2,0.29,1.35,13.1,0.041,37,174,1.07958,2.99,1.12,11.433333333,"0",7,"1"
4,6.6,0.17,0.26,7.6,0.095,160,463,0.99388,3.16,0.37,10,"0",7,"3"
0,5.8,0.68,0.63,1.7,0.319,45,119,0.99338,3.4,0.56,12.6,"1",6,"0"
4,8.3,0.34,0.37,3.2,0.13,14,101,0.9928,2.63,0.6,11.5,"1",9,"3"
5,5.4,1.18,0.27,7.75,0.257,20,323,0.99366,3.22,0.34,10.4,"-1",6,"1"
5,15.6,0.43,1,14.7,0.03,254,429,1.03337,2.17,1.21,11.6,"1",9,"2"
3,6.9,0.76,0.28,1.8,0.056,29,183,0.97107,3.17,0.6,5.3,"0",8,"2"
3,16.3,0.23,0.82,3.8,0.106,70,121,0.99304,2.93,0.52,9.2,"-1",8,"0"
3,8.7,0.63,0.06,2.9,0.086,11,81,1.0002,3.48,0.74,12.1,"-1",10,"1"
4,5.2,0.95,0.31,23.3,0.028,85,81,0.99608,3.85,0.01,14.3,"0",6,"3"
0,6.6,0.26,0.38,42.2,0.17,68,201,0.9956,2.09,1.15,9.4,"2",7,"0"
3,7.8,0.34,0.43,2,0.094,27,101,1.04397,2.58,2.19,7.1,"-1",14,"0"
0,10.1,1.405,0.53,44.8,0.128,11,300,1.00611,2.25,0.84,12.2,"0",13,"1"
4,5.2,0.25,0.24,25.4,0.405,27,168,1.04477,3.04,0.56,11.4,"-1",8,"2"
0,5.4,0.19,0.47,3,0.053,42,144,1.06405,3.29,3.14,10,"-1",6,"1"
0,10,0.31,0.47,22.5,0.125,60,73,0.99965,2.22,1.41,9.9,"1",11,"0"
0,8.3,0.22,0.42,2,0.08,157,27,0.9974,2.42,1.91,15.9,"2",9,"1"
5,7.5,0.27,1.01,9.3,0.052,38,541,1.02697,3.12,0.46,10.8,"1",8,"4"
0,7.1,0.23,0.37,1.3,0.08,20,369,0.9934,3.36,0.6,12.2,"1",7,"0"
3,6.8,0.46,0.26,6.3,0.147,33,159,1.02184,3.14,0.47,16.2,"0",8,"0"
0,7.3,0.56,0.15,2.1,0.287,182,123,0.99294,2.7,1.4,10.5,"-1",7,"0"
2,17,0.26,0.26,75.85,0.056,48,179,0.95295,4.73,0.4,10,"-1",7,"1"
4,3.8,0.11,0.35,32.8,0.045,391,177,0.9928,3.02,0.05,11.1,"0",7,"2"
2,0.5,0.36,0.48,11.2,0.037,93,116,0.96239,3.04,0.98,8.5,"-1",8,"1"
6,17.6,0.3,0.67,3.7,0.643,30,98,0.98432,4.21,0.41,15.1,"1",7,"4"
0,8.5,0.31,0.02,116.9,0.036,20,104,0.9441,3.06,2.11,7,"0",4,"0"
5,2.8,1.03,0.49,11.8,0.038,27,99,1.01855,2.38,2.03,10.6,"1",8,"2"
4,10.3,0.32,0.22,16.7,0.553,30,401,0.9979,3.82,0.67,10.4,"0",7,"2"
2,8.9,0.13,0.33,1,0.197,6,24,0.99958,2.91,0.32,10.1,"-1",10,"0"
3,14.3,0.18,0.16,60.2,0.052,243,194,0.9974,3.26,0.45,4.7,"0",8,"1"
5,6.5,0.29,0.07,20.7,0.053,54,329,0.95561,2.34,0.56,17.95,"1",7,"4"
3,8.1,0.62,0.37,11.2,0.05,30,340,0.96075,3.17,0.49,13.9,"-1",9,"2"
4,3.5,0.68,0.02,31.9,0.501,24,104,0.94794,3.44,0.35,2.8,"0",6,"2"
4,4.5,0.28,0.26,29.6,0.957,100,412,0.99066,2.98,1.88,12.4,"0",9,"2"
0,6.8,0.38,0.54,9.9,0.037,34,485,0.99326,3.11,2.05,11.5,"0",7,"1"
4,6.4,0.21,0.33,2,0.051,119,132,0.9928,4.42,0.4,11,"0",8,"0"
4,6.1,0.35,0.31,7.8,0.045,62,420,0.99193,3.45,1.14,10.9,"1",7,"1"
2,16.7,0.39,0.17,12.9,0.046,28,246,0.9976,3.29,0.67,2.3,"-2",7,"1"
5,7.1,0.26,1.02,5,0.028,29,178,0.9936,2.03,2.03,15.1,"1",8,"3"
5,5.9,0.36,0.26,50.1,0.302,40,378,0.9917,3.33,0.51,10.6,"1",7,"1"
4,5.5,0.32,0.13,1.3,0.443,45,156,0.99184,2.77,0.38,10.7,"1",6,"2"
4,10.3,0.41,0.01,20.2,0.101,20,70,0.99411,3.32,0.42,10,"1",7,"2"
5,6.8,0.5,0.31,8.7,0.046,288,131,1.0422,4.23,0.51,10.9,"0",7,"3"
1,6.8,1.17,1.18,6.6,0.173,44,630,0.95275,3.12,0.96,13.4,"-1",8,"0"
6,6.5,0.17,0.34,12.8,0.093,51,175,0.94468,2.27,1.86,9.6,"2",7,"4"
3,5.6,0.33,0.41,14.5,0.126,126,187,0.99711,2.69,1.16,9.4,"0",8,"0"
4,6.6,0.31,0.49,71.3,0.407,328,164,0.97711,3.13,0.39,14.5,"2",7,"2"
5,17.1,0.55,0.32,3.6,0.622,22,93,0.99144,3.08,0.44,12.5,"0",8,"3"
0,9,0.96,0,5.6,0.22,223,90,0.98625,3.35,0.57,9.3,"-1",10,"1"
0,8.9,0.36,0.3,2.2,0.053,305,445,0.9965,2.47,1.62,7.1,"-2",8,"0"
0,11.1,0.31,1.91,2.7,0.427,12,69,1.04882,3.74,1.9,10.6,"0",12,"0"
0,19.5,0.43,1.43,3.6,0.055,7,154,0.99143,3.59,0.56,10.8,"0",8,"0"
0,6.4,1.15,0.5,10.7,0.047,56,206,1.0116,3.08,1.75,9.4,"-1",7,"0"
3,10.4,0.17,0.92,4.95,0.076,22,486,0.9996,3.15,1.44,14.6,"-1",11,"1"
4,2.1,0.83,0.31,14.5,0.319,39,479,0.9986,3.31,0.5,9.6,"0",8,"3"
4,5.9,0.255,0.29,4.6,0.265,55,100,1.03775,3.21,0.37,16.2,"0",6,"2"
4,7.4,0.14,0.74,65.5,0.403,43,165,0.991,3.08,0.24,12.3,"0",9,"2"
5,15.6,0.39,0.22,31.5,0.048,53,173,0.99304,2.47,0.44,12.9,"2",7,"3"
5,5.9,1.05,0.31,1.3,0.051,24,495,0.99232,3.52,0.47,14.3,"1",7,"2"
0,0.1,1.42,0.31,11.6,0.589,26,159,0.9965,4.97,0.55,10.8,"0",7,"0"
6,6.9,0.3,0.3,68.15,0.037,149,28,0.98691,3.07,0.32,12.7,"2",8,"3"
4,5.2,0.82,0.55,11.8,0.053,92,246,0.99061,2.06,0.54,9.2,"1",8,"2"
4,7.5,0.32,0.03,4.1,0.08,272,321,0.99592,3.02,0.47,9.2,"1",8,"2"
0,13.1,1.47,0.46,2.8,0.174,14,27,0.998,3.76,0.47,10,"-1",10,"2"
3,11.3,0.5,0.51,13.1,0.074,29,177,0.97283,3.06,0.64,9.7,"0",10,"1"
4,9.4,0.69,0.09,7.6,0.284,41,138,1.04607,4.27,0.09,10.1,"0",7,"2"
4,12.4,0.32,1.56,30.6,0.094,43.5,74,1.0525,3.27,0.66,5.3,"0",9,"1"
2,8,1.55,0.34,15.55,0.057,135.5,366.5,0.99972,3.9,0.63,12,"1",10,"2"
4,6.2,1,0.43,7.9,0.049,242,227,0.95629,5.24,1.91,16.7,"1",7,"4"
7,23.9,0.38,1.67,42.6,0.038,37,125,1.02773,5.2,1.78,20.3,"1",8,"3"
3,6.8,0.35,0.38,72.7,0.041,48,161,0.94827,3.13,0.4,3.5,"-1",9,"2"
4,17.9,0.17,0.21,35.6,0.006,44,423,0.98252,1.79,0.86,9.7,"1",6,"2"
3,6.3,0.59,1.19,7.7,0.044,50,446,1.03564,4.31,1.05,9.6,"-1",7,"1"
0,20.6,0.58,0.46,2.1,0.095,42,74,0.99488,3.26,0.56,9.8,"-1",10,"1"
2,11,0.655,0.86,49.4,0.033,21,81,0.9936,3.75,0.02,11.3,"0",7,"0"
3,11.8,0.15,0.3,9.4,0.055,5,265,0.9909,2.35,0.41,7,"-1",7,"2"
3,6.3,0.39,0.09,7.8,0.05,117,323,0.98145,2.17,0.57,3.9,"1",7,"2"
3,8.5,0.32,1.99,1.3,0.274,139,135,0.9949,3.43,0.76,14.3,"0",10,"1"
2,7,0.23,0.73,1,0.101,57,150,0.95285,3.08,0.3,9.2,"-1",8,"0"
0,8.8,0.67,0.05,3.6,0.107,6,20,0.9972,3.19,2.36,10.1,"1",8,"0"
3,15.4,0.2,0.06,10.1,0.042,178,156,0.96736,3.67,0.55,8.1,"0",8,"1"
0,5,0.17,0.44,11.2,0.05,212,154,0.99971,2.94,0.43,2.2,"2",8,"2"
1,12.5,0.31,0.29,10.5,0.05,21,145,1.04818,2.63,0.35,7.4,"-2",8,"1"
6,7.1,0.33,0.3,3.3,0.034,30,460,1.03096,3.91,0.61,12.3,"1",8,"1"
3,17.1,0.36,1.02,1.6,0.024,145,215,0.95163,4.56,0.49,11.9,"-1",9,"3"
5,6.7,0.36,0.25,56.1,0.396,27,123,1.01004,2.99,0.44,13.3,"0",7,"2"
4,0.8,0.36,0.59,5.6,0.152,60,155,0.97085,3.04,1.05,9.4,"1",12,"1"
4,6.2,0.29,0.25,64.2,0.046,173,38,0.99454,2.27,0.7,9.6,"1",7,"1"
5,5.7,0.26,0.32,1.8,0.039,212,27,1.00392,3.48,0.52,12.2,"0",6,"1"
5,6.5,1.17,0.27,1.4,0.057,41,95,1.03386,3.22,1.17,9.5,"1",7,"3"
4,2.3,1.31,0.99,72.7,0.396,27,126,0.9675,2.34,1.25,16.7,"1",8,"2"
1,14.2,0.43,0.28,9.6,0.06,7,14,0.98902,3.4,1.99,11.4,"-1",8,"0"
0,7,0.91,0.44,12.5,0.244,38,161,0.98335,2.54,0.61,10.7,"0",9,"0"
3,7.1,0.88,0.39,14.5,0.051,48,178,0.99947,2.57,0.78,8.8,"0",8,"0"
5,5.7,1,0.53,2.2,0.019,243,432,1.00792,3.06,1.4,10.5,"1",6,"2"
5,7,0.23,1.99,22.5,0.056,90,388,0.98607,3.19,0.92,9.5,"1",8,"2"
5,17.5,0.3,0.85,40.6,0.037,191,126,1.00768,2.09,0.6,10.9,"0",9,"1"
5,0.7,0.21,0.31,2.5,0.04,272,410,0.99128,3.32,0.28,12.4,"1",8,"2"
0,11.7,0.3,0.68,49.3,0.38,37.5,467,1.02698,2.32,0.51,16,"0",9,"1"
3,9.2,0.54,0.46,2.3,0.015,216,126,1.00173,2.05,0.5,10.9,"0",10,"1"
3,5,0.25,1.89,42.3,0.056,42,157,0.99455,3.82,0.47,10.5,"0",7,"2"
2,6.5,0.32,0.51,66.5,0.045,52,336,0.9478,3.2,0.53,9.1,"-1",7,"0"
5,6.7,0.24,0.31,13.9,0.574,289,109,1.03307,3.34,0.44,13.1,"1",7,"3"
1,6.9,0.98,0.05,94,0.385,20,184,0.99705,2.4,0.81,8.3,"0",8,"1"
4,8.7,0.26,0.33,7.2,0.038,266,137,0.98308,3.35,0.49,11.1,"0",7,"3"
5,7.1,0.46,0.3,16.1,0.074,259,34,0.9972,3.06,0.77,6.1,"1",8,"3"
6,17.4,0.16,1.36,1.1,0.423,27,345,0.98884,3.23,0.8,13.2,"0",7,"4"
0,6.8,1.05,0.98,16,0.211,61,186,0.99884,3.18,0.52,8.6,"0",7,"0"
5,10.5,0.16,0.33,1.1,0.057,58,158,0.96056,2.4,0.71,3.1,"0",7,"3"
4,2.5,1.12,0.36,1.2,0.272,25,80,1.01636,2.65,2.14,11.4,"-1",9,"3"
2,19.3,0.1,0.24,32.9,0.094,213,356,0.964,4.01,0.96,9.2,"-1",10,"0"
4,7.6,0.31,1.16,9.9,0.041,236,331,0.99652,4.32,0.42,15.6,"0",8,"2"
2,11.8,0.17,0.89,14.9,0.04,304,855,1.00113,3.24,0.45,12.9,"-2",7,"0"
3,7.4,0.67,0.49,10.2,0.309,161,143,0.95167,4.09,1.21,10.6,"-1",8,"1"
5,16.8,0.23,2,1.2,0.05,50,131,1.01923,3.69,0.52,11.1,"2",8,"3"
3,6.2,0.35,0.78,49.7,0.076,13,27,0.99622,3.54,1.95,11.9,"-1",7,"0"
5,15.4,0.84,1.88,1.4,0.039,35,426,0.99114,4.52,0.47,11,"0",7,"3"
5,1.7,0.2,0.27,9.6,0.041,36,243,1.02952,3.04,0.59,10.5,"0",8,"3"
4,9,0.54,0.3,7.8,0.118,263,193,0.99555,3.04,0.39,4.7,"1",8,"2"
5,8.8,0.8,0.56,13.2,0.022,257,49,1.03886,3.01,0.65,5.9,"0",10,"3"
4,7.9,1.15,1.83,11.4,0.104,53,202,1.01179,3.11,0.57,14.9,"0",8,"2"
4,7.1,0.42,1.08,2.8,0.038,197,135,0.98968,3.92,0.58,10.4,"0",8,"0"
6,4.8,0.17,0.42,16.6,0.498,33,111,0.9902,3.38,0.34,18,"1",5,"2"
4,2,0.27,1.02,3.8,0.037,46,108,0.99294,2.96,0.53,16.5,"0",8,"3"
5,30.7,0.89,0.43,1.6,0.781,31,250,0.99118,4.27,0.5,12.3,"1",9,"3"
7,0.7,0.28,0.28,9.1,0.041,7,150,1.05857,3.04,2.09,16.1,"1",7,"3"
0,7.3,0.22,0.5,13.7,0.048,11,123,0.9994,3.24,2.28,9.4,"-2",8,"0"
0,15.9,0.36,0.24,2.2,0.137,13,258,0.9946,4.5,0.62,11.7,"1",7,"1"
4,17.4,0.23,0.3,9.7,0.051,33,118,0.99835,3.01,0.22,17,"0",7,"3"
5,6.7,0.18,0.35,10.7,0.765,140,127,0.9934,1.11,0.67,11.7,"0",7,"2"
0,17.5,0.28,0.46,49.35,0.172,77.5,223,0.9944,3.18,1.18,13.4,"0",10,"0"
3,14.2,0.57,0.27,60.8,0.064,29,213,1.00301,2.54,0.88,10.1,"-1",7,"2"
4,7.6,1.22,0.32,37.7,0.048,23,411,0.97604,1.77,0.46,12,"0",8,"1"
4,6.8,0.23,1,8.6,0.046,47,351,0.99365,2.17,1.34,10.5,"0",7,"3"
0,14.6,0.88,0.95,44.4,0.716,152,5,0.98462,3.79,2.06,5.9,"0",8,"1"
0,11.6,0.56,0.28,51,0.186,60,199,0.9964,3.72,2.24,10,"0",6,"0"
0,7.9,0.5,0.73,8.4,0.157,206,107,0.92096,3.31,0.91,14,"1",9,"1"
0,0.2,0.64,1.34,31,0.095,5,77,0.99747,2.33,0.44,5.1,"1",9,"0"
3,8.9,0.25,0.27,8.6,0.056,73,53,0.9956,2.06,0.39,9.5,"0",8,"0"
5,9.2,0.16,0.29,1.7,0.048,227,113,0.9932,3.24,0.48,10.5,"0",8,"2"
6,6.7,1.16,0.5,2.1,0.049,45,210,0.9923,3.24,0.58,10.3,"2",7,"2"
4,7.4,0.94,0.29,12.3,0.028,27,99,1.0246,2.63,0.66,9.6,"0",8,"3"
5,6.8,0.39,1.5,7,0.054,45,396,0.97911,2.26,0.38,12.3,"1",7,"3"
4,12.3,0.34,0.15,1.3,0.463,9,10,1.04118,1.95,0.51,11.2,"0",6,"3"
0,8.3,0.49,0.43,2.5,0.614,18,122,1.02689,3.23,0.47,10.7,"1",9,"1"
0,6.8,1.65,0.44,3,0.035,36,102,0.9905,3.18,0.43,11.9,"0",8,"0"
4,7.4,0.25,1.24,4,0.039,22,64,1.01539,1.14,0.49,10.7,"1",9,"2"
0,7.6,0.79,1.51,1.6,0.397,5,55,1.04547,3.95,1.84,9.6,"-1",8,"2"
5,6.4,0.24,0.27,30.2,0.034,42,408,0.9916,3.36,0.71,12.5,"1",7,"4"
6,1.8,0.21,0.18,3.3,0.072,18,133,1.03886,3.12,1.81,10.8,"2",8,"2"
1,7.3,0.38,0.18,7.4,0.095,191,195,0.99295,4.72,1.2,9.2,"-1",7,"0"
3,6.5,0.2,1.8,20.2,0.04,27,140,0.99102,2.98,0.53,11.8,"-1",7,"1"
3,15,0.5,0.27,7.2,0.052,111,148,0.96603,4.18,0.56,9.5,"-1",7,"0"
0,7.6,1.87,0.31,2.3,0.173,4,113,0.95754,3.22,0.55,10.3,"0",8,"0"
0,9.6,0.28,0.39,42.4,0.064,12,31,0.99881,4.51,0.65,16.1,"-1",10,"0"
4,6.1,0.2,0.43,1.9,0.077,92,119,0.99129,3.26,0.72,9.8,"1",7,"1"
4,5.4,0,1.82,67,0.079,58,258,0.9977,3.08,0.45,15.4,"1",8,"3"
2,6.4,0.26,2.93,17.8,0.053,86,315,1.09259,3.93,0.81,7.2,"-1",6,"0"
4,6.8,0.12,0.3,57.4,0.384,32,88,0.99654,3.2,0.35,15,"0",7,"2"
7,5.2,0.05,0.32,4.8,0.069,271,128,1.00987,2.54,0.11,15,"2",7,"3"
0,8.8,0.16,0.43,9.9,0.502,12,123,1.04526,2.88,0.75,10.2,"0",10,"0"
3,6,0.23,0.85,7.7,0.048,62,621,1.02611,3.05,0.3,7.3,"0",6,"2"
5,2.8,0.31,1.56,69.7,0.053,31,463,1.01404,3.09,0.5,14.1,"1",7,"3"
0,6.8,2.62,0.12,3,0.296,1,24,0.98126,3.61,0.82,10.7,"0",8,"0"
4,6.8,0.36,0.5,3.6,0.053,51,194,0.9955,2.27,0.92,9.6,"0",7,"3"
5,7.1,0.29,0.49,1.2,0.35,32,45,0.9893,3.07,0.38,12.5,"1",8,"3"
0,5.7,1.15,0.24,68.3,0.047,57,112,0.99837,3.61,2.27,13.2,"0",6,"0"
3,6.9,0.19,1.54,5,0.288,287,133,1.00422,1.61,0.41,6.5,"0",7,"2"
5,0.6,0.23,0.32,0.9,0.041,21,330,0.98514,3.2,0.54,12.1,"0",7,"2"
5,7.3,0.61,1.26,2.7,0.05,27,265,0.99105,2.15,0.53,12.8,"-1",8,"2"
6,7,0.13,0.81,3,0.056,222,286,0.9945,3.47,0.78,11.6,"2",7,"3"
4,1.2,1.73,0.22,21.4,0.038,54,169,0.9913,3.26,0.5,9.2,"-1",8,"1"
4,1.1,0.05,0.32,3.8,0.044,38,116,0.99108,3.73,0.33,11.8,"-1",7,"1"
4,0,0.16,1.52,1.6,0.174,41,143,1.00001,2.95,0.39,13.6,"0",9,"1"
4,6.6,0.3,0.25,8.2,0.608,253,258,0.99362,2.27,0.54,16.5,"0",7,"3"
4,6.6,0.82,0.29,1.6,0.374,105,177,0.9991,3.17,1.21,8.9,"0",7,"4"
0,8,0.48,0.17,5.5,0.19,184,18,0.9972,3.29,0.61,9.2,"0",9,"1"
3,6.9,1.525,0.42,12,0.156,36,180,0.99323,3.19,0.34,9.3,"0",8,"0"
2,0.6,1.38,0.15,12.6,0.845,81,113,0.95734,2.85,0.3,9.1,"-1",6,"0"
5,31.3,0.68,0.37,9,0.05,48,142,0.9978,2.86,0.47,10.5,"1",8,"2"
5,6.8,0.18,0.28,1.1,0.04,32,327,0.98323,4.02,1.75,19.3,"0",7,"2"
3,6.6,0.19,0.28,1.1,0.044,240,100,1.03487,3.22,1.68,11.2,"-1",7,"2"
4,6.3,0.29,0.49,6.8,0.047,37,168,0.9938,2.66,0.52,9.4,"0",8,"1"
0,7.6,0.645,0.3,9.7,0.094,14,57,0.95724,2.6,0.34,10.3,"-1",8,"1"
3,3.5,1.3,0.34,37.2,0.487,23,213,0.95855,3.36,0.5,15.4,"-1",7,"2"
0,6.8,0.33,0.22,1.6,0.027,18,89,1.05404,3.73,0.38,12.5,"1",6,"0"
0,10.7,0.31,0.42,6.6,0.026,23,99,1.00289,3.22,1.88,12.2,"1",12,"0"
3,7.6,0.14,0.39,27,0.057,98,151,1.00855,3.18,0.79,10.4,"-1",8,"2"
3,6.2,0.46,0.14,28.8,0.066,26,207,0.93592,4.91,0.52,9.8,"0",7,"0"
3,8.2,0.345,1.35,8.1,0.208,4,236,0.95418,3.68,0.43,5.3,"0",10,"1"
3,7.9,0.92,0.44,7.9,0.052,12,144,0.95096,3.21,0.6,8.8,"0",6,"2"
0,7.2,0.655,0.12,1.8,0.109,7,32,0.99587,4.55,0.39,8.3,"1",8,"2"
4,7.3,0.18,0.29,1.4,0.114,71,534,0.9946,2.96,0.45,9.3,"0",8,"1"
5,7.3,0.19,0.27,13.9,0.137,45,173,1.02089,2.67,0.98,8.8,"-1",8,"2"
0,20.2,0.6,0.4,2.4,0.138,7,56,1.00126,3.31,2.12,11.8,"0",10,"0"
6,1.2,0.36,1.92,8.15,0.035,141,88,0.99031,3.61,0.27,13,"1",7,"4"
3,2.2,0.25,0.34,20.5,0.264,44,272,0.89795,3.26,0.86,10.4,"-1",7,"2"
4,6.5,0.25,0.3,14.7,0.047,219,144,0.97909,3.07,0.66,10.3,"0",7,"0"
6,6.2,0.26,0.27,2.1,0.038,41,351,0.9933,3.49,0.71,17.1,"1",7,"3"
0,13.2,0.46,0.52,18.3,0.152,12,248,1.0006,2.43,1.36,9,"0",14,"0"
4,6.4,0.29,0.85,10,0.161,146,179,0.9971,3.36,2.17,0.9,"0",7,"3"
3,8.4,0.26,0.4,1.7,0.317,59,60,0.9925,3.09,0.3,10.1,"0",7,"0"
5,11.1,0.8,0.4,9.3,0.327,52,515,0.9952,3.02,0.33,10.6,"1",9,"3"
0,11.5,0.27,0.29,9.8,0.053,55,740,0.99699,3.18,0.6,9.8,"0",8,"0"
3,18.2,0.26,0.43,7.1,0.029,60,198,0.9952,1.74,1.6,9.4,"-1",7,"1"
5,14.3,0.23,0.36,8,0.497,32,114,1.01337,2.82,0.7,11,"1",8,"4"
5,12.8,1.35,0.3,31.6,0.037,42,169,0.99601,3.25,0.37,10.4,"1",8,"4"
3,7.5,0.705,0.46,13,0.25,55,214,0.99741,3.1,0.5,10.3,"0",8,"1"
5,6.9,1.22,0.3,7.75,0.223,8,97,0.9927,2.56,1.02,15.8,"0",7,"1"
6,5.5,0.39,0.66,3,0.093,12,162,1.02112,3.5,0.63,10.8,"1",13,"4"
2,9.6,0.29,0.49,4.5,0.052,26,795,0.9981,3.24,0.57,9.6,"0",13,"2"
5,4.5,1.37,0.27,3.2,0.048,22,89,0.97466,3.06,0.33,12,"0",7,"3"
4,4,0.29,1.86,4.1,0.952,23,300,0.99376,2.47,0.38,10.9,"1",8,"1"
4,13.4,0.32,0.36,8.25,0.53,70,511,0.99362,2.99,0.51,11,"0",8,"3"
4,2.8,0.37,0.32,7.4,0.046,76,530,1.08889,3.38,1.43,4.3,"0",6,"2"
1,6.9,0.31,0.26,4,0.057,13,653,0.99585,2.99,0.48,2.9,"-1",7,"0"
5,9.3,0.13,0.69,12.7,0.047,218,183,1.02905,3.32,0.9,12.2,"1",6,"2"
3,7.9,1.68,0.36,11.1,0.07,43,162,0.98341,1.72,0.46,10.3,"0",9,"0"
5,5.8,0.65,1.32,3.5,0.178,25,27,0.96697,3.2,1.76,11.7,"1",6,"2"
5,3.6,0.16,0.34,12.8,0.06,59.5,111,1.01082,4.37,0.47,10.7,"1",8,"3"
5,11.1,0.98,1.74,8.9,0.036,8,109,0.9935,3.06,0.66,10.1,"0",8,"2"
3,7.2,0.47,1.05,21.7,0.219,14,125,0.99428,3.09,0.49,16.1,"0",8,"2"
4,6.5,0.23,1.21,2.8,0.056,19,7,1.01811,3.4,0.44,1.3,"1",7,"1"
0,6.9,0.605,0.37,7.6,0.042,68,148,0.95898,2.83,0.4,8.9,"0",7,"0"
3,10.4,0.22,0.35,16,0.524,39,131,0.97958,1.13,0.28,11.5,"-1",8,"3"
3,7.2,0.02,1.12,1.6,0.904,61.5,123,0.99471,3.37,0.53,15.9,"0",8,"1"
0,7.8,0.36,0.17,3.4,0.061,122,262,0.98959,5.38,0.47,13,"0",8,"0"
0,9.5,3.06,0.02,9.85,0.059,251,455,0.9196,2.65,0.66,12.6,"0",7,"0"
0,7,0.15,0.28,14.7,0.642,29,149,0.99792,2.69,2.15,9,"0",7,"0"
3,14,1.36,0.3,10.3,0.191,53,130,0.99946,3.23,0.5,8.8,"-1",7,"1"
2,6.9,0.58,0.2,1.75,0.058,8,22,0.99322,3.61,0.49,11.7,"-1",8,"1"
0,8.4,0.745,1.28,1.2,0.429,20,29,0.9927,3.79,2.89,10.1,"-2",7,"0"
0,9.2,0.36,0.53,63.2,0.058,148,397,1.01639,2.93,0.93,18.6,"-1",7,"0"
0,11.1,0.37,1.19,6.2,0.079,217,742,1.04102,5.56,0.59,4.2,"-1",11,"0"
4,13.4,0.63,0.05,7.3,0.046,61,206,0.9957,3.09,0.56,7.9,"0",8,"2"
2,3.8,0.25,1.76,57.1,0.085,53,259,0.9965,3.19,0.82,9.6,"-1",9,"0"
3,0.1,0.63,3.52,6.8,0.047,13,134,0.99303,3.23,0.76,10,"0",9,"2"
2,7,1.91,0.55,5.6,0.128,21,121,1.01042,2.52,0.52,8.8,"-1",8,"0"
